PRODUCTO;Modelo ;Descripcion ;Proveedor ;;Quantity;Price USD
ID-00008811;BHM33-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 33MM";GACINOL S.R.L;HAMILTON;1;12846,98
ID-00008812;BHM35-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 35MM";GACINOL S.R.L;HAMILTON;2;28274,71
ID-00008813;BHM36-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 36MM";GACINOL S.R.L;HAMILTON;2;29550,89
ID-00008814;BHM38-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 38MM";GACINOL S.R.L;HAMILTON;2;29550,89
ID-00008815;BHM41-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 41MM";GACINOL S.R.L;HAMILTON;2;33407,79
ID-00008816;BHM46-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 46MM";GACINOL S.R.L;HAMILTON;2;39703,68
ID-00008817;BHM50-34;"TUBO HEXAGONAL 3/4"" HAMILTON x 50MM";GACINOL S.R.L;HAMILTON;2;46793,62
ID-00008818;AB12-34;"ADAPTADOR DE 1/2"" A 3/4"" HAMILTON";GACINOL S.R.L;HAMILTON;3;26587,28
ID-00008819;AB01-34;"EXTENSION 3/4"" HAMILTON x 4""";GACINOL S.R.L;HAMILTON;2;31819,68
ID-00008820;AB02-34;"EXTENSION 3/4"" HAMILTON x 8""";GACINOL S.R.L;HAMILTON;1;21695,22
ID-00008821;AB03-34;"EXTENSION 3/4"" HAMILTON x 16""";GACINOL S.R.L;HAMILTON;1;38569,28
ID-00008822;AB06-34;"MANGO DE FUERZA 3/4"" HAMILTON";GACINOL S.R.L;HAMILTON;1;67085,03
ID-00008823;AB07-34;"LLAVE CRIQUE 3/4"" HAMILTON";GACINOL S.R.L;HAMILTON;1;118572,19
ID-00008824;AB10-34;"MANGO DE FUERZA DESLIZABLE 3/4"" HAMILTON";GACINOL S.R.L;HAMILTON;1;43810,95
ID-00008825;NS500;NIVEL DE ALUMINIO x 50 CM HAMILTON;GACINOL S.R.L;HAMILTON;3;38596,34
ID-00008826;ASI70C;"PINZA SEEGER INTERNA CURVA 7"" HAMILTON";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008827;ASE70C;"PINZA SEEGER EXTERNA CURVA 7"" HAMILTON";GACINOL S.R.L;HAMILTON;11;131022,14
ID-00008828;PM40;CINCEL SDS MAX PUNTA 18X40 HAMILTON;GACINOL S.R.L;HAMILTON;4;38361,94
ID-00008829;PLM40;CINCEL SDS MAX PLANO 18X40;GACINOL S.R.L;HAMILTON;6;67359,36
ID-00008830;PP25;CINCEL SDS PLUS PUNTA HAMILTON;GACINOL S.R.L;HAMILTON;6;29613,44
ID-00008831;PLP2520;CINCEL PLANO x 20 MM SDS PLUS 14x250;GACINOL S.R.L;HAMILTON;6;30476,01
ID-00008832;PAP2540;CINCEL PLANO x 40mm SDS PLUS 14x250;GACINOL S.R.L;HAMILTON;1;6545,25
ID-00008833;PPD10;"PINZA PUNZONADORA P/DURLOCK 10""";GACINOL S.R.L;HAMILTON;5;123242,56
ID-00008834;PPM33;PLATO PARA MASILLA  13 x 13;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008835;LEP;CHOCLA HAMILTON 30M;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008836;LCB;LAPIZ CARPINTERO HB HAMILTON;GACINOL S.R.L;HAMILTON;53;40635,55
ID-00008837;WTC14;LLAVE CRUZ HAMILTON 17/19/21/23;GACINOL S.R.L;HAMILTON;1;3163,61
ID-00008838;LAN60;"LLAVE FRANCESA HAMILTON 6"" FOSFATISADA";GACINOL S.R.L;HAMILTON;4;51282,29
ID-00008839;;;;;0;0,00
ID-00008840;;;;;0;0,00
ID-00008841;LAN80;"LLAVE FRANCESA HAMILTON 8"" FOSFATISADA";GACINOL S.R.L;HAMILTON;2;32388,81
ID-00008842;LAF100;"LLAVE FRANCESA HAMILTON 10"" FOSFATISADA";GACINOL S.R.L;HAMILTON;2;45125,28
ID-00008843;LAF120;"LLAVE FRANCESA HAMILTON 12"" FOSFATISADA";GACINOL S.R.L;HAMILTON;2;61951,43
ID-00008844;DJ06V;JUEGO DE DESTOR. AISLADOS HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008845;TIB1;BUSCAPOLO HAMILTON;GACINOL S.R.L;HAMILTON;19;37179,58
ID-00008846;APL80;"PINZA PICO DE LORO 8"" HAMILTON";GACINOL S.R.L;HAMILTON;2;33093,01
ID-00008847;PS200;PISTOLA DE PINTAR HAMILTON 1.7MM SUCCION;GACINOL S.R.L;HAMILTON;2;12755,11
ID-00008848;LAN150;"LLAVE FRANCESA DE 15"" HAMILTON";GACINOL S.R.L;HAMILTON;2;137652,45
ID-00008849;LAF150;"LLAVE FRANCESA HAMILTON 15"" FOSFATISADA";GACINOL S.R.L;HAMILTON;2;122670,68
ID-00008850;LU21;LUBRICANTE MULTIUSO HAMILTON 216ML;GACINOL S.R.L;HAMILTON;2;734,81
ID-00008851;PC20;PISTOLA PARA BARRA DE SILICONA;GACINOL S.R.L;HAMILTON;2;6950,06
ID-00008852;PC40;PISTOLA PARA BARRA SILICONA;GACINOL S.R.L;HAMILTON;1;16869,24
ID-00008853;BT06;LLAVE T DE 6 MM HAMILTON;GACINOL S.R.L;HAMILTON;2;18745,80
ID-00008854;BT07;LLAVE TIPO T 7 MM;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008855;BT08;LLAVE T DE 8 MM HAMILTON;GACINOL S.R.L;HAMILTON;1;9372,90
ID-00008856;BT09;LLAVE T DE 9 MM HAMILTON;GACINOL S.R.L;HAMILTON;2;18745,80
ID-00008857;BT11;LLAVE T DE 11 MM HAMILTON;GACINOL S.R.L;HAMILTON;1;9372,90
ID-00008858;BT12;LLAVE T DE 12 MM HAMILTON;GACINOL S.R.L;HAMILTON;2;18745,80
ID-00008859;BT13;LLAVE T DE 13 MM HAMILTON;GACINOL S.R.L;HAMILTON;2;18745,80
ID-00008860;BT14;LLAVE T DE 14 MM HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008861;BT15;LLAVE T DE 15 MM HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008862;BT17;LLAVE T DE 17 MM HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008863;BT19;LLAVE T DE 19 MM HAMILTON;GACINOL S.R.L;HAMILTON;1;9571,43
ID-00008864;ZCM06;LLAVE COMBINADA HAMILTON 6 MM BLACK;GACINOL S.R.L;HAMILTON;1;382,63
ID-00008865;ZCM07;LLAVE COMBINADA HAMILTON 7 MM BLACK;GACINOL S.R.L;HAMILTON;3;1147,90
ID-00008866;ZCM08;LLAVE COMBINADA HAMILTON 8 MM BLACK;GACINOL S.R.L;HAMILTON;2;633,82
ID-00008867;ZCM09;LLAVE COMBINADA HAMILTON 9 MM BLACK;GACINOL S.R.L;HAMILTON;2;765,73
ID-00008868;WCM10;LLAVE COMBINADA HAMILTON 10 MM;GACINOL S.R.L;HAMILTON;3;10975,22
ID-00008869;ZCM11;LLAVE COMBINADA HAMILTON 11 MM BLACK;GACINOL S.R.L;HAMILTON;3;1148,60
ID-00008870;WCM12;LLAVE COMBINADA HAMILTON 12 MM BLACK;GACINOL S.R.L;HAMILTON;3;1049,48
ID-00008871;WCM13;LLAVE COMBINADA HAMILTON 13 MM BLACK;GACINOL S.R.L;HAMILTON;3;1049,48
ID-00008872;ZCM14;LLAVE COMBINADA HAMILTON 14 MM BLACK;GACINOL S.R.L;HAMILTON;1;415,87
ID-00008873;WCM15;LLAVE COMBINADA HAMILTON 15 MM BLACK;GACINOL S.R.L;HAMILTON;7;3234,51
ID-00008874;ZCM16;LLAVE COMBINADA HAMILTON 16 MM BLACK;GACINOL S.R.L;HAMILTON;1;357,94
ID-00008875;WCM17;LLAVE COMBINADA HAMILTON 17 MM BLACK;GACINOL S.R.L;HAMILTON;2;759,93
ID-00008876;;;;;0;0,00
ID-00008877;;;;;0;0,00
ID-00008878;WCM18;LLAVE COMBINADA HAMILTON 18 MM BLACK;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008879;WCM19;LLAVE COMBINADA HAMILTON 19 MM BLACK;GACINOL S.R.L;HAMILTON;2;955,57
ID-00008880;ZCM20;LLAVE COMBINADA HAMILTON 20 MM BLACK;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008881;ZCM21;LLAVE COMBINADA HAMILTON 21 MM BLACK;GACINOL S.R.L;HAMILTON;2;1408,15
ID-00008882;ZCM22;LLAVE COMBINADA HAMILTON 22 MM BLACK;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008883;ZCM23;LLAVE COMBINADA HAMILTON 23 MM BLACK;GACINOL S.R.L;HAMILTON;1;910,53
ID-00008884;WCM24;LLAVE COMBINADA HAMILTON 24 MM;GACINOL S.R.L;HAMILTON;2;31025,59
ID-00008885;WCM25;LLAVE COMBINADA HAMILTON 25 MM;GACINOL S.R.L;HAMILTON;2;36527,34
ID-00008886;WCM26;LLAVE COMBINADA HAMILTON 26 MM;GACINOL S.R.L;HAMILTON;3;57258,37
ID-00008887;WCM27;LLAVE COMBINADA HAMILTON 27 MM;GACINOL S.R.L;HAMILTON;2;41376,91
ID-00008888;WCM30;LLAVE COMBINADA HAMILTON 30 MM;GACINOL S.R.L;HAMILTON;3;74486,93
ID-00008889;WCM32;LLAVE COMBINADA HAMILTON 32 MM;GACINOL S.R.L;HAMILTON;2;52437,21
ID-00008890;ZCP06;"LLAVE COMBINADA HAMILTON 1/4"" BLACK";GACINOL S.R.L;HAMILTON;2;357,29
ID-00008891;ZCP08;LLAVE COMBINADA DE 8 MM;GACINOL S.R.L;HAMILTON;1;290,48
ID-00008892;ZCP10;"LLAVE COMBINADA HAMILTON 3/8"" BLACK";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008893;ZCP11;"LLAVE COMBINADA HAMILTON 7/16"" BLACK";GACINOL S.R.L;HAMILTON;1;248,32
ID-00008894;ZCP13;"LLAVE COMBINADA HAMILTON 1/2"" BLACK";GACINOL S.R.L;HAMILTON;1;253,40
ID-00008895;ZCP14;"LLAVE COMBINADA HAMILTON 9/16"" BLACK";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008896;ZCP16;"LLAVE COMBINADA HAMILTON 5/8"" BLACK";GACINOL S.R.L;HAMILTON;5;9506,01
ID-00008897;ZCP17;"LLAVE COMBINADA HAMILTON 11/16"" BLACK";GACINOL S.R.L;HAMILTON;1;421,74
ID-00008898;ZCP19;LLAVE COMBINADA HAMILTON 3/4;GACINOL S.R.L;HAMILTON;1;521,07
ID-00008899;ZCP22;LLAVE COMBINADA HAMILTON 7/8;GACINOL S.R.L;HAMILTON;1;1216,57
ID-00008900;ZCP24;"LLAVE COMBINADA HAMILTON 15/16"" BLACK";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008901;WCP25;"LLAVE COMBINADA HAMILTON 1""";GACINOL S.R.L;HAMILTON;3;54918,68
ID-00008902;JCM12G;JUEGO DE LLAVES COMB. HAMILTON DE 12PZAS;GACINOL S.R.L;HAMILTON;1;74957,80
ID-00008903;AB13;"LLAVE CRIQUE 1/2"" EXTEN Y ARTIC HAMILTON";GACINOL S.R.L;HAMILTON;1;43248,65
ID-00008904;602.BE.725;BOMBA PRESURIZADORA BELARRA BE 725;BULONFER S.A;BELARRA;0;0,00
ID-00008905;;MASCARA FOTOSENSIBLE MS 601 C;BULONFER S.A;SALKOR;0;0,00
ID-00008906;601.MS.801C;MASCARA FOTOSENSIBLE MS 801 C;BULONFER S.A;SALKOR;0;0,00
ID-00008907;604.IGBT.130;SOLDADORA ENERGY 130 AMP;BULONFER S.A;ENERGY;0;0,00
ID-00008908;IME10250;SOLDADORA NEO MIG-MAG 250A;BULONFER S.A;NEO;0;0,00
ID-00008909;11002-B;AFILADOR DE CADENAS DE MOTOSIERRA ELECTR LUSQTOFF ARGENTINA S.A;;LUSQTOFF;0;0,00
ID-00008910;LSI-750;BOMBA SUMERGIBLE 1HP AGUA TURBIA;LUSQTOFF ARGENTINA S.A;LUSQTOFF;1;108,36
ID-00008911;SC-16AV;SIERRA CALADORA DE BANCO DE 125 WTS;LUSQTOFF ARGENTINA S.A;LUSQTOFF;0;0,00
ID-00008912;LCT-2000;CARGADOR DE BATERIAS SMART LUSQTOFF;LUSQTOFF ARGENTINA S.A;LUSQTOFF;1;57,18
ID-00008913;;;;;0;0,00
ID-00008914;;;;;0;0,00
ID-00008915;69358980;CALEFACTOR CAÑON P/GE 15000 CAL;ROGGIO LUIS S.A;FEMA;0;0,00
ID-00008916;;APLICADORA PARA SELLADOR SILICONADO;DISMAR;HANDYMAN;0;0,00
ID-00008917;;ANTIADHERENTE NS 390 X 420CC;KUNZ JOSE;TRYTECH;2;1,27
ID-00008918;RPVD;RASQUETA P/VIDRIOS DUROL 10x18.5x0.4;ANGAR DISTRIBUCIONES;DUROLL;4;14082,11
ID-00008919;F02727;"TIJERA UNIVERSAL OFICINA DE 8"" DUROLL";ANGAR DISTRIBUCIONES;DUROLL;0;0,00
ID-00008920;601.SC.607;"SIERRA CIRCULAR 71/4"" x 1500WTS. SALKOR";BULONFER S.A;SALKOR;0;0,00
ID-00008921;610.IE.9200;SOLDADORA NEO 200 AMP;BULONFER S.A;NEO;0;0,00
ID-00008922;601.IE.6200.7;SOLDADORA SALKOR 200A;BULONFER S.A;SALKOR;1;26,80
ID-00008923;604.WM.40;MASCARA FOTOSENSIBLE ENERGY;BULONFER S.A;ENERGY;0;0,00
ID-00008924;601.AA.718/3;"AMOLADORA DE 7"" SALKOR x 2350 WTS.";BULONFER S.A;SALKOR;0;0,00
ID-00008925;0;ANULAR;BULONFER S.A;ENERGY;0;0,00
ID-00008926;601.SE.720K;SOLDADOR DE ESTAÑO SALKOR 200WTS;BULONFER S.A;SALKOR;0;0,00
ID-00008927;604.I.200;SOLDADORA ENERGY 200 AMP;BULONFER S.A;ENERGY;0;0,00
ID-00008928;281142;"DISCO DIAMANTADO SEGMENTADO 7"" BASIC TYR";DELLA VALLE Y CIA SRL;TYROLIT;2;1,94
ID-00008929;279-998000;"CAJA DE HERRAMIENTAS PREMIUM 23""";DISMAR;BIASSONI;0;0,00
ID-00008930;279-998001;CAJA DE HERRAMIENTAS REFORZADA;DISMAR;BIASSONI;0;0,00
ID-00008931;279-998002;CAJA DE HERRAM. REF. P/HERR. ELE 420x335;DISMAR;BIASSONI;0;0,00
ID-00008932;279-998005;"CAJA DE HERRAMIENTAS PROFESIONAL 20""";DISMAR;BIASSONI;2;3,56
ID-00008933;279-998006;CAJA DE HERRAMIENTAS PROFESIONAL;DISMAR;BIASSONI;1;2,47
ID-00008934;4201130;DISCO DE SIERRA CIRCULAR 350MMx60DTS;DELLA VALLE Y CIA SRL;KLEBER;0;0,00
ID-00008935;EC30;ESCUADRA COMBINADA 30CM HAMILTON;GACINOL S.R.L;HAMILTON;1;10268,20
ID-00008936;DE06;JUEGO DE DESTORNILLADORES DE PRECISION;GACINOL S.R.L;HAMILTON;2;22726,93
ID-00008937;C10;CALIBRE ACERO INOX. STANDAR 150 MM;GACINOL S.R.L;HAMILTON;1;18052,46
ID-00008938;C20;CALIBRE INDUSTRIAL A/ INOXIDABLE;GACINOL S.R.L;HAMILTON;2;28203,31
ID-00008939;C30;CALIBRE ACERO DIGITAL 150 MM HAMILTON;GACINOL S.R.L;HAMILTON;1;10583,72
ID-00008940;MC10;MICROMETRO DE 0-25 MM HAMILTON;GACINOL S.R.L;HAMILTON;2;4930,28
ID-00008941;AUT15;KIT EXTRACTOR DE RODAMIENTOS x 9 PZAS.;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008942;AUT10;COMPRESOMETRO 50-300 PSI;GACINOL S.R.L;HAMILTON;2;70391,14
ID-00008943;AUT20;PINZA ABRAZADERA FLEXIBLE;GACINOL S.R.L;HAMILTON;2;89579,68
ID-00008944;TG12;"GONIOMETRO HAMILTON ENC DE 1/2""";GACINOL S.R.L;HAMILTON;3;46617,58
ID-00008945;AUT23;PRENSA VALVULA HAMILTON (16.19.23.25.30);GACINOL S.R.L;HAMILTON;1;16420,48
ID-00008946;AUT17;SACAFILTRO 3 PATAS DE 75 A 120 MM;GACINOL S.R.L;HAMILTON;1;17935,10
ID-00008947;AUT16;SACAFILTRO 3 PATAS DE 63,5 A 101,6 MM;GACINOL S.R.L;HAMILTON;1;14806,73
ID-00008948;AUT24;SONDA MILIMETRICA 25 PSZ;GACINOL S.R.L;HAMILTON;3;3350,28
ID-00008949;AUT18;SACAFILTRO A CADENA HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008950;;;;;0;0,00
ID-00008951;;;;;0;0,00
ID-00008952;AUT12;"EXTRACTOR DE POLEAS DE 3"" HAMILTON";GACINOL S.R.L;HAMILTON;3;4851,75
ID-00008953;AUT13;"EXTRACTOR DE POLEAS DE 4"" HAMILTON";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008954;AUT19;SACAFILTRO A FLEJE AUT19;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008955;DTX10;DESTORNILLADOR TORX T10 (5 x 100) DTX10;GACINOL S.R.L;HAMILTON;2;1997,28
ID-00008956;DTX15;DESTORNILLADOR TORX T15 (5x100) DTX15;GACINOL S.R.L;HAMILTON;2;3643,76
ID-00008957;DTX20;DESTORNILLADOR TORX T20 (5 x 100) DTX20;GACINOL S.R.L;HAMILTON;3;10931,20
ID-00008958;DTX25;DESTORNILLADOR TORX T25 (6 x 100) DTX25;GACINOL S.R.L;HAMILTON;1;3970,52
ID-00008959;DTX27;DESTORNILLADOR TORX T27 (6 x 100) DTX27;GACINOL S.R.L;HAMILTON;1;4048,60
ID-00008960;DTX30;DESTORNILLADOR TORX T30 (6 x 100) DTX30;GACINOL S.R.L;HAMILTON;4;17309,25
ID-00008961;DTX40;DESTORNILLADOR TORX T40 (8X100) DTX40;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008962;DTX6;DESTORNILLADOR TORX T6 (3 x 75) DTX6;GACINOL S.R.L;HAMILTON;2;571,64
ID-00008963;DTX8;DESTORNILLADOR TORX  T8 (3 x 75) DTX8;GACINOL S.R.L;HAMILTON;1;883,95
ID-00008964;SP38;ADAPTADOR P/MECHA COPA SP38;GACINOL S.R.L;HAMILTON;7;35941,13
ID-00008965;SP716;SIERRA COPA - SOPORTE 7/16;GACINOL S.R.L;HAMILTON;1;9642,63
ID-00008966;HN80;GRASERA NEUMATICA x 400 CC;GACINOL S.R.L;HAMILTON;1;54087,41
ID-00008967;DMP;DESTORNILLADOR DE IMPACTO HAMILTON;GACINOL S.R.L;HAMILTON;1;48583,22
ID-00008968;TST10;MULTIMETRO DIGITAL HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008969;RMT;REMACHADORA DE TUERCAS HAMILTON;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008970;LCS34;"LLAVE PARA CAÑO DE 3/4"" HAMILTON";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008971;LCS1;"LLAVE PARA CAÑO DE 1"" HAMILTON";GACINOL S.R.L;HAMILTON;0;0,00
ID-00008972;LCS112;"LLAVE PARA CAÑO HAMILTON 1 1/2""";GACINOL S.R.L;HAMILTON;1;40058,17
ID-00008973;LCS212;"LLAVE PARA CAÑO DE 2 1/2"" HAMILTON";GACINOL S.R.L;HAMILTON;1;71877,34
ID-00008974;HR180;HOJA DE CUTTER TRAPEZOIDAL x 10 UNID.;GACINOL S.R.L;HAMILTON;37;20722,14
ID-00008975;LH14T;JUEGO DE LLAVES ALLEN T;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008976;PTA;TRAMPA DE AGUA P/COMPRESOR;GACINOL S.R.L;HAMILTON;1;9551,31
ID-00008977;BTH08;TUBO TORX HEMBRA E8 ENC DE 1/2;GACINOL S.R.L;HAMILTON;1;833,35
ID-00008978;BTH10;TUBO TORX HEMBRA E 10 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;10144,99
ID-00008979;BTH12;TUBO TORX HEMBRA E 12 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;14320,71
ID-00008980;BTH14;TUBO TORX HEMBRA E 14 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;2500,05
ID-00008981;BTH16;TUBO TORX HEMBRA E 16 ENC DE 1/2;GACINOL S.R.L;HAMILTON;5;16869,16
ID-00008982;BTH18;TUBO TORX HEMBRA E 18 ENC DE 1/2;GACINOL S.R.L;HAMILTON;1;985,18
ID-00008983;BTH20;TUBO TORX HEMBRA E 20 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;2376,35
ID-00008984;BTH22;TUBO TORX HEMBRA E 22 ENC DE 1/2;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008985;BTH24;TUBO TORX HEMBRA E 24 ENC DE 1/2;GACINOL S.R.L;HAMILTON;0;0,00
ID-00008986;BPH05;TUBO ALLEN MACHO 5x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;10256,52
ID-00008987;;;;;0;0,00
ID-00008988;;;;;0;0,00
ID-00008989;BPH06;TUBO ALLEN MACHO 6x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;10256,52
ID-00008990;BPH08;TUBO ALLEN MACHO 8x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;10256,52
ID-00008991;BPH10;TUBO ALLEN MACHO 10x55 MM ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;9857,47
ID-00008992;BPH12;TUBO ALLEN MACHO 12x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;1;5735,52
ID-00008993;BPH14;TUBO ALLEN MACHO 14x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;12550,71
ID-00008994;BPH17;TUBO ALLEN MACHO 17x55mm ENC DE 1/2;GACINOL S.R.L;HAMILTON;1;6882,62
ID-00008995;BPM06;TUBO MULTIESTRIA MACHO M6 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;3081,52
ID-00008996;BPM08;TUBO MULTIESTRIA MACHO M 8 ENC DE 1/2;GACINOL S.R.L;HAMILTON;4;12955,60
ID-00008997;BPM10;TUBO MULTIESTRIA MACHO M 10 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;12267,33
ID-00008998;BPM12;TUBO MULTIESTRIA MACHO M 12 ENC DE 1/2;GACINOL S.R.L;HAMILTON;5;32344,81
ID-00008999;BPM14;TUBO MULTIESTRIA MACHO M 14 ENC DE 1/2;GACINOL S.R.L;HAMILTON;4;30475,96
ID-00009000;BPM16;TUBO MULTIESTRIA MACHO M 16 ENC DE 1/2;GACINOL S.R.L;HAMILTON;1;2200,68
ID-00009001;BTT20;TUBO TORX MACHO T 20 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009002;BTT25;TUBO TORX MACHO T 25 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009003;BTT27;TUBO TORX MACHO T 27 ENC DE 1/2;GACINOL S.R.L;HAMILTON;4;20986,23
ID-00009004;BTT30;TUBO TORX MACHO T 30 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;10493,12
ID-00009005;BTT35;TUBO TORX MACHO T 35 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009006;BTT40;TUBO TORX MACHO T 40 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009007;BTT45;TUBO TORX MACHO T45 ENC. DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009008;BTT50;TUBO TORX MACHO T 50 ENC. DE 1/2;GACINOL S.R.L;HAMILTON;4;20986,23
ID-00009009;BTT55;TUBO TORX MACHO T 55 ENC DE 1/2;GACINOL S.R.L;HAMILTON;3;15739,68
ID-00009010;BTT60;TUBO TORX MACHO T 60 ENC DE 1/2;GACINOL S.R.L;HAMILTON;2;10493,12
ID-00009011;BTT70;TUBO TORX MACHO T 70 ENC. DE 1/2;GACINOL S.R.L;HAMILTON;2;10637,84
ID-00009012;PM75;EXTENSION MAGNETICA DE 1/4 P/TALADRO;GACINOL S.R.L;HAMILTON;10;30804,54
ID-00009013;BEM08;"TUBO ESTRIADO 1/2"" HAMILTON x 8MM";GACINOL S.R.L;HAMILTON;2;4282,33
ID-00009014;BEM10;"TUBO ESTRIADO 1/2"" HAMILTON x 10MM";GACINOL S.R.L;HAMILTON;0;0,00
ID-00009015;BEM13;"TUBO ESTRIADO 1/2"" HAMILTON x 13MM";GACINOL S.R.L;HAMILTON;1;2212,06
ID-00009016;BEM14;"TUBO ESTRIADO 1/2"" HAMILTON x 14MM";GACINOL S.R.L;HAMILTON;2;4424,12
ID-00009017;BEM15;"TUBO ESTRIADO 1/2"" HAMILTON x 15MM";GACINOL S.R.L;HAMILTON;2;4424,12
ID-00009018;BEM16;"TUBO ESTRIADO 1/2"" HAMILTON x 16MM";GACINOL S.R.L;HAMILTON;2;4510,05
ID-00009019;BEM17;"TUBO ESTRIADO 1/2"" HAMILTON x 17MM";GACINOL S.R.L;HAMILTON;2;4679,36
ID-00009020;BEM19;"TUBO ESTRIADO 1/2"" HAMILTON x 19MM";GACINOL S.R.L;HAMILTON;1;2609,10
ID-00009021;BEM22;"TUBO ESTRIADO 1/2"" HAMILTON x 22MM";GACINOL S.R.L;HAMILTON;3;11102,84
ID-00009022;BEM23;"TUBO ESTRIADO 1/2"" HAMILTON x 23MM";GACINOL S.R.L;HAMILTON;2;8054,17
ID-00009023;BEM24;"TUBO ESTRIADO 1/2"" HAMILTON x 24MM";GACINOL S.R.L;HAMILTON;1;4027,09
ID-00009024;;;;;0;0,00
ID-00009025;;;;;0;0,00
ID-00009026;BEM26;"TUBO ESTRIADO 1/2"" HAMILTON x 26MM";GACINOL S.R.L;HAMILTON;2;9302,00
ID-00009027;BEM27;BOCALLAVE DE 1/2 ESTRIADO 27MM;GACINOL S.R.L;HAMILTON;1;681,53
ID-00009028;BEM30;"TUBO ESTRIADO 1/2"" HAMILTON x 30MM";GACINOL S.R.L;HAMILTON;1;6834,71
ID-00009029;BEM32;"TUBO ESTRIADO 1/2"" HAMILTON x 32MM";GACINOL S.R.L;HAMILTON;1;7593,32
ID-00009030;BEP10;"TUBO ESTRIADO 1/2"" HAMILTON x 1""";GACINOL S.R.L;HAMILTON;2;9840,86
ID-00009031;SDS12;"ADAPTADOR SDS PLUS A 1/2""";GACINOL S.R.L;HAMILTON;2;429,00
ID-00009032;W5-5;MECHA DE WIDIA SDS PLUS 5x50x110;GACINOL S.R.L;HAMILTON;2;330,12
ID-00009033;W6-5;MECHA DE WIDIA SDS PLUS 6x50x110;GACINOL S.R.L;HAMILTON;30;50809,77
ID-00009034;W6-10;MECHA DE WIDIA SDS PLUS 6x100x160;GACINOL S.R.L;HAMILTON;26;48398,89
ID-00009035;W6-15;MECHA DE WIDIA SDS PLUS 6x150x210;GACINOL S.R.L;HAMILTON;8;19483,41
ID-00009036;W8-5;MECHA DE WIDIA SDS PLUS 8x50x110;GACINOL S.R.L;HAMILTON;2;3252,40
ID-00009037;W8-10;MECHA DE WIDIA SDS PLUS 8x100x160;GACINOL S.R.L;HAMILTON;6;11336,42
ID-00009038;W8-15;BROCA DE WIDIA SDS PLUS 8 x 150 HAMILTON;GACINOL S.R.L;HAMILTON;4;9003,32
ID-00009039;W8-20;MECHA DE WIDIA SDS PLUS 8x200x260;GACINOL S.R.L;HAMILTON;2;5533,22
ID-00009040;W10-5;MECHA DE WIDIA SDS PLUS 10x50x110;GACINOL S.R.L;HAMILTON;9;17003,99
ID-00009041;W10-10;MECHA DE WIDIA SDS PLUS 10x100x160;GACINOL S.R.L;HAMILTON;3;6733,49
